1.343447 0.210012
1.383625 0.211768
1.423723 0.213252
1.463887 0.214096
1.503063 0.215975
1.543221 0.216305
1.583375 0.216608
1.623510 0.218083
1.663640 0.218262
1.703818 0.218685
1.743945 0.220117
1.784060 0.220225
1.824219 0.221174
1.864477 0.222522
1.904608 0.222250
1.944802 0.222922
1.984866 0.223769
2.004542 0.224043

-0.059739 0.117120
-0.019796 0.118782
0.020383 0.121074
0.060500 0.123400
0.100657 0.126038
0.140791 0.128559
0.180956 0.131941
0.221062 0.135491
0.261188 0.138379
0.301309 0.141632
0.341545 0.144589
0.381663 0.147597
0.420821 0.150971
0.460985 0.153551
0.501143 0.156246
0.541288 0.159063
