# t (s)	mx ()	my ()	mz ()	B_excit (T)	mx01 (T)	my01 (T)	mz01 (T)	mx02 (T)	mx03 (T)	mx04 (T)	mx05 (T)	mx06 (T)	mx07 (T)	mx08 (T)	mx09 (T)	mx10 (T)	mx11 (T)	mx12 (T)	mx13 (T)	mx14 (T)	mx15 (T)	mx16 (T)	mx17 (T)	mx18 (T)	mx19 (T)	mx20 (T)	mx21 (T)	mx22 (T)	mx23 (T)	mx24 (T)	mx25 (T)	mx26 (T)	mx27 (T)	mx28 (T)	mx29 (T)	mx30 (T)	mx31 (T)	mx32 (T)	mx33 (T)	mx34 (T)	mx35 (T)	mx36 (T)	mx37 (T)	mx38 (T)	mx39 (T)	mx40 (T)	mx41 (T)	mx42 (T)	mx43 (T)	mx44 (T)	mx45 (T)	mx46 (T)	mx47 (T)	mx48 (T)	mx49 (T)	mx50 (T)	mx51 (T)	mx52 (T)	mx53 (T)	mx54 (T)	mx55 (T)	mx56 (T)	mx57 (T)	mx58 (T)	mx59 (T)	mx60 (T)	mx61 (T)
8.241850072257633e-09	0.0987372	0.9577334	-1.4289382e-05	-0.00057654193	0.10982875	0.95712477	0.0013218533	0.09922551	0.0940103	0.10137669	0.1094061	0.10703453	0.09934503	0.0983886	0.10520925	0.10942626	0.1052621	0.099448286	0.10084569	0.107471414	0.10923155	0.103085995	0.09898569	0.10439682	0.109487064	0.106156476	0.10092727	0.101890706	0.10679435	0.10794203	0.104129694	0.10152454	0.1038277	0.10716587	0.106581785	0.10317743	0.10211595	0.10494828	0.1072455	0.10526382	0.10213821	0.10304524	0.106164694	0.10620242	0.10339856	0.102287024	0.10417477	0.10572061	0.10455094	0.102532946	0.10249978	0.10401291	0.10444239	0.10292433	0.10140504	0.101648554	0.102636196	0.10209165	0.0999792	0.098558486	0.098518625	0.09791245	0.09532219	0.09163733	0.08795416	0.08347054	0.07611956
8.250382922693545e-09	0.09869189	0.9577421	-2.2812583e-05	2.886768e-05	0.11109703	0.9570533	-0.00028791506	0.10508477	0.09540145	0.09713336	0.10654639	0.109571606	0.10302526	0.09771669	0.10156129	0.108406894	0.10824067	0.10181247	0.09903467	0.10429023	0.10969771	0.10659199	0.099676855	0.10107453	0.10805542	0.10854743	0.10302252	0.100561045	0.10444907	0.10818315	0.106320634	0.102202736	0.10212722	0.10580332	0.10755888	0.10490767	0.10194563	0.10316561	0.10667231	0.106839895	0.10324835	0.1018598	0.10475508	0.1068341	0.10487257	0.10224528	0.102846585	0.1052548	0.105560794	0.10334836	0.10190759	0.10301246	0.1045652	0.10392579	0.10171864	0.100795984	0.101968676	0.102678366	0.10085412	0.09828531	0.0975789	0.097834475	0.096166335	0.09202957	0.08732671	0.08283279	0.07639738
8.261053480588575e-09	0.09861953	0.95774317	-2.0532743e-05	0.00074023026	0.10723407	0.95715326	-0.002063913	0.11032686	0.10082456	0.09504916	0.10114908	0.10914628	0.10767371	0.1001439	0.09840031	0.10473626	0.109527364	0.10593094	0.09970491	0.10048129	0.107346654	0.10961849	0.10312929	0.09896786	0.104420364	0.10924851	0.106404476	0.10118902	0.10174363	0.106549494	0.10805176	0.104370475	0.10147784	0.10354882	0.10715156	0.10684828	0.103213616	0.10181703	0.10484498	0.10748546	0.105276704	0.101865225	0.10288036	0.10624185	0.106327295	0.10327302	0.101951145	0.104021244	0.10586606	0.10455124	0.10211716	0.10202173	0.10395081	0.10456978	0.1025692	0.10054188	0.10104386	0.10256364	0.101696625	0.09867156	0.0969321	0.097273655	0.09654152	0.09264421	0.08722681	0.08226913	0.076256074
8.271734770754868e-09	0.09857141	0.95773923	-5.6371737e-06	0.0009976912	0.09968924	0.95735264	-0.0025750324	0.11033868	0.10713671	0.097627364	0.09685845	0.10508267	0.10972832	0.10471493	0.098548196	0.10056893	0.107452065	0.108960524	0.10315985	0.09902159	0.103168786	0.10945876	0.10740827	0.10026856	0.100864984	0.10708353	0.10868419	0.103929445	0.10082153	0.10375786	0.10771059	0.106729545	0.1027919	0.10198253	0.10521802	0.10744429	0.10535819	0.10218645	0.10285889	0.10633428	0.10684202	0.10347271	0.10195153	0.10449595	0.106535956	0.104881234	0.102390565	0.102787025	0.1049646	0.10526747	0.10323198	0.10187503	0.10285697	0.10419069	0.10342972	0.101307705	0.10054746	0.10159855	0.101788506	0.09962283	0.09722249	0.096531615	0.09596886	0.09304265	0.08792187	0.08227819	0.0756677
8.28027636440612e-09	0.098571345	0.957734	9.31207e-06	0.00075706467	0.094113514	0.95749056	-0.0018270252	0.106454685	0.11017103	0.10206365	0.096068606	0.10085073	0.108572826	0.10802763	0.10106382	0.09863244	0.10417195	0.1092901	0.10652909	0.10021906	0.10024039	0.107029915	0.109631024	0.103289485	0.09958831	0.10414016	0.10872255	0.10653015	0.10179968	0.101847224	0.10604196	0.107759275	0.10474666	0.10190542	0.10335617	0.10666851	0.106816255	0.103603244	0.101994425	0.104565635	0.10708643	0.1052685	0.1023057	0.10298219	0.105688214	0.1059177	0.1035481	0.10232235	0.10372815	0.10517474	0.10432383	0.10244711	0.10208872	0.10328706	0.10376032	0.10235349	0.10067894	0.100603186	0.1012649	0.100400254	0.098028116	0.096117556	0.09504849	0.09303143	0.08877409	0.08270731	0.07511396
8.290960264795968e-09	0.09861933	0.95772254	2.2165492e-05	5.323627e-05	0.09131898	0.9575878	7.263914e-05	0.09923838	0.10948401	0.10771181	0.09889674	0.097068004	0.10437492	0.10959942	0.10558181	0.09920931	0.10016439	0.10687028	0.109320916	0.10390001	0.098988675	0.102685384	0.10947282	0.107588746	0.10077739	0.100848585	0.10651457	0.10861292	0.10453533	0.101096	0.103288665	0.10730926	0.1070588	0.10333001	0.10183738	0.1046331	0.10737477	0.10586171	0.10237874	0.102437206	0.10597396	0.10699125	0.10389174	0.10192155	0.10390736	0.10623127	0.10525535	0.10269481	0.102336094	0.10428573	0.105233185	0.10365441	0.10175779	0.10199014	0.10351228	0.10352654	0.10141898	0.09972233	0.10020159	0.10089012	0.09923149	0.09609169	0.09391398	0.09261175	0.08965931	0.08349396	0.0746755
8.301645196345953e-09	0.09869172	0.95771176	2.1429221e-05	-0.00068336615	0.09462215	0.95756966	0.0019287738	0.09359405	0.10435873	0.11024619	0.10422402	0.09706948	0.09960534	0.10750534	0.10900178	0.102688275	0.098544106	0.10277823	0.108987965	0.10783397	0.10104734	0.099410854	0.106239095	0.10999627	0.10428874	0.09985421	0.10313666	0.108249195	0.10734052	0.10253785	0.101387225	0.10524327	0.1079104	0.10558225	0.10205742	0.102610536	0.10625141	0.10735623	0.10412358	0.10161274	0.103968	0.10716813	0.105805025	0.102362946	0.10236565	0.105307326	0.10626866	0.10388189	0.10190364	0.10307004	0.10513209	0.104702875	0.10229409	0.10125281	0.102692865	0.103885226	0.102356955	0.09973583	0.09930413	0.10058079	0.09995959	0.096610434	0.093444124	0.09199431	0.08984518	0.08410135	0.07476101
8.310195639886157e-09	0.09873705	0.95771277	1.1031628e-05	-0.0009849443	0.1003986	0.9574464	0.0025943199	0.09263776	0.099130385	0.10888498	0.10808562	0.099882446	0.09738588	0.10399296	0.10947288	0.106154755	0.09970866	0.09999498	0.10653979	0.10950201	0.10428173	0.098974004	0.10273672	0.10949604	0.10733456	0.10118683	0.100996934	0.106295265	0.10844874	0.104710214	0.10130441	0.103264414	0.10714538	0.107045636	0.10343306	0.10185901	0.104578316	0.10735035	0.105791695	0.1022718	0.10254923	0.10608584	0.10676829	0.103645235	0.101963185	0.10403974	0.10613421	0.10493383	0.10245381	0.10236932	0.10434278	0.10497912	0.10314061	0.10139135	0.10195992	0.103414975	0.10285709	0.10040554	0.09908941	0.099870436	0.09988039	0.09721037	0.09376137	0.09161507	0.08939539	0.08419674	0.07518276
8.320880980672593e-09	0.09874863	0.9577266	-7.5404555e-06	-0.00080690015	0.10779409	0.9572082	0.0019703042	0.0965118	0.09457097	0.10382817	0.109909296	0.10509041	0.09804465	0.09958148	0.106925376	0.109096766	0.1034862	0.09893184	0.10233784	0.10865673	0.108212925	0.101439	0.0994844	0.106162295	0.10946288	0.10464843	0.10041209	0.10304087	0.10769779	0.10729233	0.10305221	0.10166497	0.104875974	0.10750408	0.10576158	0.10248991	0.102602735	0.10584416	0.10713607	0.104317375	0.101927646	0.10390417	0.10663895	0.10557844	0.10275928	0.10261558	0.10487161	0.105694965	0.10390533	0.10228693	0.102981724	0.10444234	0.10417236	0.102385595	0.10142201	0.10218556	0.10284555	0.1016325	0.099589296	0.09886415	0.099005714	0.09780314	0.09481929	0.09153038	0.08837648	0.083766334	0.075878546
8.33157068010294e-09	0.098704934	0.9577403	-2.151127e-05	-0.00013251003	0.11116232	0.95705813	0.00013456887	0.103638195	0.094739236	0.09803924	0.107456915	0.109150216	0.10202541	0.097661786	0.10245157	0.10886351	0.107611425	0.10107724	0.099301875	0.10513638	0.10978172	0.1057413	0.09929929	0.10181271	0.10856855	0.10806951	0.10241085	0.10076744	0.10507548	0.10825975	0.10579758	0.101918615	0.10248486	0.10622425	0.10741891	0.104452975	0.10187828	0.10358175	0.106915176	0.106512666	0.102901235	0.1020735	0.10514701	0.106764846	0.104500495	0.10217571	0.10314955	0.105425835	0.105352096	0.103106394	0.10199331	0.10326166	0.104587674	0.10369786	0.10159862	0.10096628	0.10215508	0.10257995	0.10063213	0.09830432	0.097794436	0.09788917	0.09598696	0.0919138	0.087446816	0.08298945	0.07635928
8.340120744365904e-09	0.09864743	0.9577435	-2.3296754e-05	0.0004897114	0.10943652	0.95709217	-0.0014554036	0.10873232	0.09831595	0.09531981	0.10335728	0.109821655	0.10598875	0.098791264	0.099339135	0.106416516	0.10941981	0.10426806	0.099027835	0.1018259	0.108615406	0.10872245	0.101508506	0.09942486	0.105986714	0.10932398	0.10508044	0.100641735	0.10270018	0.107424386	0.1075707	0.103390686	0.10149531	0.10445099	0.10754283	0.10618056	0.10253582	0.102169804	0.10566826	0.1074484	0.104452126	0.10164643	0.10357385	0.10665542	0.105856635	0.10274161	0.102161005	0.10455933	0.1058924	0.104084834	0.10189906	0.102339804	0.104285814	0.10442751	0.10219629	0.100516014	0.10139141	0.10272852	0.10142779	0.09842585	0.09708948	0.09754537	0.096507564	0.09240592	0.0871641	0.0824402	0.0763801
8.350806054056886e-09	0.098584555	0.957741	-1.2648121e-05	0.0009680696	0.10287381	0.9572706	-0.0025662077	0.11104481	0.10477237	0.09606948	0.09821572	0.10700704	0.10934903	0.10280086	0.098045774	0.10211728	0.10864616	0.10803401	0.10155487	0.09921401	0.10488765	0.10994305	0.10578418	0.09935053	0.10210009	0.10822792	0.10802532	0.10267996	0.10092138	0.10491116	0.10811146	0.10586343	0.10205217	0.102445	0.106115334	0.107417986	0.10447771	0.10181631	0.103579156	0.10698657	0.10635078	0.102685034	0.10215136	0.105267055	0.10662757	0.104229115	0.10205122	0.10322381	0.105447456	0.10507853	0.102712825	0.10181289	0.10331197	0.104467556	0.10312689	0.10090093	0.10066755	0.10205723	0.1018595	0.09921075	0.09699493	0.096823104	0.09630502	0.09293454	0.087569885	0.0821995	0.075938344
8.361482274791176e-09	0.09856726	0.95773566	5.736917e-06	0.0008516956	0.09531319	0.9574586	-0.0021016551	0.10767866	0.109683	0.100854516	0.09598794	0.10186769	0.109078385	0.107317366	0.100282066	0.09893453	0.10505062	0.109413914	0.1057279	0.09973351	0.10084501	0.10777245	0.10924966	0.10244818	0.09972204	0.10489216	0.10886867	0.10591562	0.101435326	0.10225105	0.10654288	0.107606925	0.104220845	0.101808324	0.10379918	0.10695799	0.10651682	0.103182435	0.1021108	0.10503251	0.10712332	0.10482214	0.102124736	0.1033244	0.105964966	0.1057074	0.103214994	0.10237843	0.10405193	0.105259635	0.1040651	0.10225929	0.10225211	0.103547096	0.10372449	0.10208576	0.10060482	0.10084754	0.101440005	0.10022936	0.0978006	0.09619816	0.09530047	0.09306885	0.0885609	0.082575426	0.07524552
8.370021693439674e-09	0.09859455	0.9577279	1.843038e-05	0.0003666033	0.09171731	0.9575585	-0.00075732364	0.10219567	0.11039036	0.10565484	0.097309195	0.09820368	0.1062827	0.109398015	0.103744194	0.09856065	0.101599954	0.10816493	0.108524576	0.10225324	0.09908614	0.104437724	0.10995654	0.10596931	0.099944405	0.10197203	0.107628345	0.10802449	0.10332868	0.10113721	0.10438637	0.107724585	0.1062355	0.10258358	0.102265105	0.1055248	0.10735853	0.10497369	0.1020174	0.10318754	0.10657917	0.10644339	0.10315009	0.10218016	0.104651704	0.10625872	0.10459922	0.102422975	0.102820314	0.104725495	0.10497543	0.103149995	0.10178841	0.102487125	0.103703015	0.10312651	0.10107169	0.099991746	0.10065038	0.10078758	0.098772645	0.096034385	0.094326384	0.092827074	0.089369096	0.08317485	0.07479785
8.380700296701352e-09	0.0986625	0.9577153	2.3634842e-05	-0.00041668196	0.09261116	0.95759237	0.0012723285	0.09539301	0.10679025	0.10977172	0.10198951	0.096550025	0.10136918	0.10873941	0.10792781	0.101050496	0.09879669	0.104467735	0.109537385	0.10640787	0.09986872	0.100425325	0.10780059	0.10939983	0.10273564	0.09989379	0.10448509	0.10869874	0.106324926	0.10173089	0.101955466	0.10619935	0.10780328	0.104658805	0.101736404	0.10332648	0.106879584	0.10692905	0.10331348	0.10172044	0.104796685	0.10731204	0.1050783	0.102001466	0.10287937	0.10580274	0.10600264	0.1033514	0.10193227	0.10355377	0.10531134	0.10435563	0.101988584	0.1014419	0.10306523	0.10387158	0.1020003	0.09961458	0.09960561	0.10080407	0.09976947	0.096355714	0.09352455	0.09224411	0.089876585	0.0839105	0.07466055
8.39137358595158e-09	0.09872825	0.95771164	1.4394803e-05	-0.0009439963	0.09879977	0.9574862	0.0025207677	0.09252229	0.1004131	0.10951401	0.10726415	0.09899147	0.09773023	0.10494701	0.10957151	0.10530585	0.09921711	0.10057745	0.10729894	0.10927682	0.1034163	0.09886951	0.1036005	0.10982865	0.10664083	0.10069353	0.101419374	0.10687648	0.108290896	0.10412329	0.101194255	0.10374304	0.10745429	0.10674343	0.10300489	0.101943016	0.10502446	0.10746399	0.10539244	0.10199398	0.10284327	0.10643841	0.1066035	0.10327271	0.101977184	0.104374036	0.10625434	0.10469064	0.10225189	0.10250703	0.104592	0.10497338	0.10291431	0.10129363	0.10213302	0.10359318	0.10277098	0.10019791	0.09909422	0.100077316	0.09996278	0.09706014	0.09362711	0.091690846	0.089553155	0.08421213	0.07505613
8.402042588022858e-09	0.098751545	0.9577233	-3.6646106e-06	-0.000892397	0.10648254	0.9572568	0.002222758	0.09533894	0.09517115	0.10504464	0.10989885	0.104027785	0.09759678	0.10035057	0.10767163	0.1087165	0.102599286	0.09887866	0.103184804	0.10910254	0.10755157	0.10072177	0.09993478	0.10699624	0.1092624	0.10387754	0.10031116	0.103678904	0.10802347	0.10684489	0.102565885	0.10186239	0.10540502	0.10756065	0.105291694	0.10222169	0.10293201	0.1062522	0.10697861	0.10383935	0.10191716	0.104360215	0.10679119	0.10521292	0.1024977	0.10285021	0.105201595	0.105619326	0.103581384	0.1022266	0.10325926	0.10462509	0.103997014	0.10213203	0.10147804	0.10246287	0.10291109	0.1013826	0.09942877	0.09905312	0.099234745	0.097715095	0.09456967	0.09150602	0.088597916	0.083895035	0.075741224
8.41057710198704e-09	0.09872889	0.95773584	-1.7045551e-05	-0.00044317945	0.110494055	0.95709735	0.0009627674	0.10062523	0.09403324	0.100229315	0.108934455	0.10785692	0.10014938	0.0980181	0.104324214	0.10937864	0.10607581	0.09986341	0.10023781	0.10677709	0.10955017	0.10395155	0.098947644	0.10350554	0.10929889	0.10684981	0.101345494	0.10145075	0.10626562	0.108117774	0.10466672	0.10157857	0.1033687	0.10692901	0.10691247	0.1035612	0.10196547	0.10449786	0.10721184	0.10570378	0.10233041	0.102681234	0.10586933	0.10644249	0.10375048	0.10220418	0.103835635	0.105665416	0.10483309	0.10268915	0.10230005	0.10377609	0.10452246	0.10318109	0.101436265	0.101403214	0.10249568	0.10227626	0.100182645	0.098445	0.09827549	0.09792554	0.095549025	0.091709524	0.08776789	0.08331573	0.07621487
8.421241966520668e-09	0.098663576	0.9577433	-2.3762355e-05	0.00033816797	0.11025534	0.9570721	-0.0010749097	0.107611135	0.097162895	0.095767274	0.10451224	0.10992288	0.10501587	0.09828795	0.10001782	0.10719836	0.1091417	0.10338735	0.09888508	0.10263872	0.10912233	0.10808881	0.100781746	0.09986526	0.10674592	0.10917738	0.104370244	0.10051586	0.103274755	0.10775914	0.10719116	0.10293114	0.10164097	0.104940996	0.10763312	0.10576699	0.10226536	0.102456465	0.10605888	0.10731645	0.10402306	0.10164595	0.10397269	0.106783	0.105552964	0.10252946	0.102355145	0.10482244	0.10582487	0.10382676	0.1018531	0.10254962	0.104414344	0.10428809	0.102013305	0.10056795	0.101585165	0.10274882	0.10124544	0.09834066	0.09722417	0.09766076	0.09642274	0.09227139	0.087183416	0.08255835	0.07640827
8.431901331275609e-09	0.098595604	0.95774156	-1.5896074e-05	0.0009122185	0.10450162	0.9572296	-0.0024535477	0.11103609	0.1034128	0.09551456	0.09914042	0.10788772	0.108920164	0.10183217	0.09802698	0.10302063	0.10909006	0.10737721	0.10080825	0.09952541	0.10578832	0.109983265	0.10487499	0.09907242	0.102847874	0.10868862	0.10753935	0.102102555	0.10112977	0.1055081	0.108173646	0.10535187	0.101773836	0.102792226	0.106540486	0.107292466	0.104018174	0.10173823	0.104007035	0.10724056	0.10602013	0.10234346	0.10235294	0.1056428	0.106585525	0.10388839	0.1019597	0.10348906	0.10563699	0.10491971	0.10246885	0.10184167	0.103544496	0.10454626	0.10293943	0.10073347	0.100770585	0.10225923	0.10183363	0.09900089	0.096928604	0.096978195	0.09642303	0.09284487	0.087418206	0.082195334	0.0760628
8.440428448362669e-09	0.09856787	0.95773804	-2.1417718e-06	0.0009757226	0.09822971	0.9573884	-0.0024871011	0.109690815	0.10809481	0.098543026	0.0964014	0.10407245	0.109683394	0.105604015	0.09899167	0.09995658	0.10675727	0.10923399	0.103967786	0.09910711	0.10236851	0.109035306	0.10810124	0.10088633	0.10037493	0.10641294	0.10884579	0.104574196	0.10094547	0.1032523	0.10740238	0.10706141	0.10320469	0.101858854	0.10478082	0.10736573	0.10576065	0.10244874	0.10256351	0.10595836	0.10700231	0.10389383	0.10194547	0.104112156	0.1064047	0.105169594	0.10261504	0.10262002	0.104690276	0.10530024	0.10349072	0.10195829	0.10264962	0.104013935	0.10354905	0.101538874	0.10053326	0.10135955	0.101703994	0.09981816	0.0973774	0.09640964	0.09577496	0.093070604	0.0881151	0.082350574	0.075531974
8.451085886938504e-09	0.09858433	0.95773023	1.5499443e-05	0.00051965285	0.092342965	0.95753795	-0.001171056	0.10377088	0.11053415	0.10441553	0.096689224	0.09902689	0.10719514	0.10905836	0.10277135	0.0984476	0.102480575	0.108690746	0.107908264	0.101443425	0.09935592	0.10538154	0.10999489	0.10504482	0.09968509	0.10267916	0.10810155	0.10757311	0.10274716	0.10131735	0.104990326	0.10781454	0.105726786	0.102274634	0.10260719	0.105976805	0.10724188	0.104485735	0.101937026	0.10365498	0.10682791	0.106073186	0.10280871	0.102412015	0.10503655	0.10618768	0.1042261	0.10234045	0.10312133	0.10491372	0.1047713	0.10288261	0.10185863	0.10276794	0.10375422	0.10286786	0.10090734	0.10017969	0.10087566	0.10067456	0.098505616	0.09603722	0.09457212	0.092916235	0.08917364	0.0830017	0.07489234
8.461740758715328e-09	0.09864643	0.9577177	2.3660514e-05	-0.00025409687	0.09189888	0.9575949	0.0008611707	0.096646555	0.10791503	0.109202854	0.100809895	0.09654592	0.102411866	0.10919433	0.10717585	0.100292936	0.09916534	0.10537223	0.10960379	0.10553272	0.099411584	0.10114274	0.108510025	0.10887911	0.10197353	0.100108	0.10522038	0.10877201	0.10571311	0.1014322	0.1023884	0.10665206	0.10760782	0.10415806	0.10169376	0.103781715	0.10713248	0.10660403	0.102934465	0.1019047	0.10524236	0.10727551	0.104659595	0.101905964	0.10321499	0.10599958	0.10577506	0.103087954	0.10202745	0.10381866	0.10532905	0.10412087	0.10186922	0.101603866	0.10324353	0.10378965	0.10179143	0.09961009	0.09980036	0.10086734	0.09960472	0.09624051	0.09362904	0.092379615	0.089833535	0.08377552	0.07464145
8.47026427385338e-09	0.09870384	0.9577113	1.973277e-05	-0.0007830606	0.09577215	0.95754844	0.0021627054	0.09305293	0.10316726	0.11021113	0.10521664	0.097510085	0.09889596	0.10678125	0.10930698	0.103481635	0.098622635	0.10205452	0.1085796	0.10838369	0.10171092	0.099103056	0.10543848	0.11009042	0.10505178	0.09999833	0.10254281	0.107889645	0.10770019	0.102996394	0.10126142	0.10479019	0.10784506	0.10596132	0.102282666	0.102350965	0.105909884	0.10746678	0.10451794	0.101652585	0.10359372	0.10700521	0.1060936	0.10260063	0.10218842	0.10503277	0.10631548	0.104133695	0.101965845	0.10287804	0.10500394	0.10482322	0.102468535	0.10122382	0.10251866	0.10383659	0.102505244	0.09984774	0.099210024	0.10044801	0.09999975	0.09674511	0.093464755	0.09189273	0.089787684	0.08415989	0.07483522
8.480912941033286e-09	0.09874822	0.9577172	4.256648e-06	-0.0009913446	0.10340124	0.95735794	0.0025458448	0.09350399	0.096975274	0.10729858	0.1092752	0.10177856	0.0971524	0.102167666	0.10885918	0.10755294	0.10092704	0.09921454	0.10498525	0.10958743	0.1059222	0.09955447	0.10122335	0.108505726	0.108475626	0.10236523	0.10045451	0.10505489	0.10842279	0.10578228	0.10176899	0.10249724	0.106406584	0.1074255	0.10428788	0.10188872	0.10375035	0.10695048	0.10645872	0.10293399	0.10211916	0.10530184	0.10690431	0.10439474	0.10210408	0.10342723	0.1057704	0.105326965	0.10294466	0.102227226	0.10384367	0.10488945	0.10357028	0.10168205	0.10168424	0.103002794	0.10294653	0.10085828	0.099189535	0.09947807	0.099634945	0.09747837	0.0941025	0.0915257	0.08904343	0.08409999	0.07544557
8.491564768069847e-09	0.098738015	0.95773304	-1.3862982e-05	-0.0005939835	0.10971052	0.9571314	0.0013728858	0.09902303	0.09401174	0.101541	0.109474905	0.106929794	0.099251494	0.09844649	0.105313845	0.10941017	0.10513777	0.09938925	0.10093351	0.10756837	0.10918982	0.1029826	0.09899121	0.104480065	0.10950299	0.10608902	0.10090462	0.101961076	0.10683966	0.10788421	0.10405106	0.10153819	0.10391459	0.10721063	0.10652502	0.10311528	0.1021329	0.10500843	0.10725857	0.105208814	0.102110945	0.10309215	0.10619847	0.10616963	0.10335867	0.10230361	0.10421986	0.105722114	0.10450654	0.10251025	0.10252869	0.10404438	0.10442836	0.10288619	0.10139968	0.101680405	0.10265266	0.10206535	0.099953614	0.09857777	0.098552465	0.09790716	0.09528743	0.09162679	0.08798088	0.08349243	0.07610706
8.500082872894605e-09	0.098693565	0.95774174	-2.2652357e-05	6.2484282e-06	0.11111993	0.9570554	-0.00022604338	0.104876116	0.09528695	0.097247556	0.106685095	0.10953643	0.10290063	0.09770068	0.101671495	0.10846918	0.108147554	0.10169349	0.099059016	0.10441019	0.10972661	0.106492065	0.099619105	0.1011426	0.108111456	0.10850635	0.102960385	0.10059763	0.10452818	0.10817212	0.10623193	0.10216408	0.10218825	0.10588266	0.10754506	0.10483362	0.10192226	0.10321367	0.106713675	0.10680743	0.10319693	0.10187942	0.10480494	0.1068273	0.104828	0.10223637	0.10288644	0.10527919	0.105531216	0.10331082	0.101915896	0.10304768	0.10457257	0.10389642	0.101700485	0.100817084	0.10199557	0.102668606	0.10082587	0.098288804	0.0976097	0.09784369	0.09614265	0.092012756	0.0873422	0.08285576	0.076395534
8.510732441050752e-09	0.09862126	0.9577429	-2.081892e-05	0.00072374014	0.107431255	0.9571495	-0.0020228575	0.11022837	0.10061816	0.095029235	0.10130429	0.10922798	0.10757954	0.10003678	0.09845255	0.10486519	0.10952795	0.10579781	0.09962748	0.10056301	0.10745625	0.109583326	0.10301714	0.098969564	0.10449911	0.109271735	0.10632832	0.10115871	0.10181873	0.10660596	0.108000174	0.10428365	0.101472095	0.1036311	0.10720345	0.10679904	0.10314739	0.10182144	0.10490169	0.107501484	0.105222	0.10183666	0.1029229	0.10627443	0.10630244	0.103235036	0.101960704	0.104061775	0.105872795	0.10451473	0.10209238	0.102041565	0.10398264	0.10456913	0.102544025	0.100535996	0.1010692	0.10258228	0.10168208	0.09865215	0.09694115	0.09729742	0.09654639	0.092628576	0.08721839	0.08228076	0.07627005
8.521377969027112e-09	0.09857192	0.95773906	-6.257039e-06	0.000999157	0.09996416	0.95734704	-0.0025844348	0.11043177	0.10695134	0.09745917	0.09693485	0.105253026	0.109732784	0.10456964	0.09849632	0.10069127	0.10756176	0.10889349	0.10300873	0.09900452	0.1033045	0.109526716	0.1073034	0.10018218	0.100917354	0.10717164	0.1086461	0.10384123	0.10083971	0.10385461	0.1077349	0.10664072	0.10271275	0.10201834	0.10531437	0.10745474	0.10528066	0.102134876	0.10289887	0.10639686	0.10681759	0.103405036	0.10195749	0.10455492	0.106550746	0.10483359	0.10235822	0.10282012	0.10500921	0.10525495	0.10318357	0.10186378	0.10289773	0.10422521	0.10341306	0.10127379	0.10055499	0.10163983	0.10180068	0.09958949	0.09720067	0.096558034	0.0960048	0.09303899	0.08789118	0.08226941	0.07569217
8.532029821272608e-09	0.09857569	0.9577324	1.2113736e-05	0.00066433294	0.093272746	0.95751315	-0.0015680053	0.10536135	0.11042256	0.10305654	0.0962427	0.10003525	0.10804599	0.10853469	0.101778045	0.09849574	0.10344897	0.10909212	0.10714076	0.10068558	0.09980297	0.10635479	0.10986327	0.10404242	0.09955231	0.103485264	0.1084984	0.107008554	0.10218922	0.101597436	0.10559847	0.10779762	0.10515227	0.10202726	0.10302932	0.10640128	0.10702113	0.10396324	0.10192718	0.104167104	0.10700958	0.105628446	0.10249867	0.10271834	0.1054212	0.10605649	0.10383681	0.10231208	0.103467	0.105079725	0.10452375	0.10262279	0.10197941	0.10307407	0.103777416	0.102580614	0.10076677	0.100415744	0.10110866	0.10052876	0.09822999	0.09607628	0.09484793	0.09299349	0.08895021	0.082828626	0.07501425
8.540546415466267e-09	0.09861656	0.957723	2.1921162e-05	8.4364554e-05	0.09131602	0.95758516	-1.0587233e-05	0.099524885	0.10961122	0.10752789	0.09871186	0.09713698	0.10455529	0.109613724	0.10542556	0.09913506	0.100299	0.107016526	0.10926285	0.103727885	0.09895996	0.10283941	0.10954962	0.1074702	0.100682914	0.10091169	0.10661061	0.1085671	0.10442933	0.101110525	0.10340116	0.107344985	0.10696585	0.103234254	0.10186966	0.10473323	0.107388854	0.10578076	0.10232537	0.10248779	0.106039576	0.10695644	0.10382273	0.10193674	0.10397066	0.10624008	0.10519911	0.10266469	0.102379225	0.10433347	0.10521581	0.10360564	0.1017554	0.10203856	0.10354033	0.10349769	0.10138598	0.09974308	0.1002443	0.10088551	0.09919107	0.09608505	0.09395305	0.092637554	0.08963781	0.083463944	0.07468327
8.551185934862999e-09	0.0986887	0.957712	2.1812932e-05	-0.00065768085	0.09436701	0.95757204	0.0018653888	0.09375494	0.104640074	0.110238165	0.103985354	0.09696733	0.099760994	0.107656896	0.108918	0.102514096	0.098560184	0.102967516	0.10907662	0.10769614	0.10089097	0.09948152	0.10641066	0.109977566	0.10414506	0.099816754	0.10325401	0.108296834	0.10723897	0.10246041	0.10145724	0.105351396	0.10789691	0.105464675	0.10199824	0.10268875	0.10633459	0.10732876	0.10403503	0.10159819	0.10404783	0.10720089	0.10573961	0.10232003	0.10240699	0.10535965	0.10625049	0.10382605	0.10190026	0.10312332	0.10516213	0.10467179	0.10225617	0.101265706	0.102736145	0.103894755	0.10232341	0.09971653	0.099330775	0.10060958	0.09994662	0.09658188	0.09344704	0.092022166	0.08985637	0.08408463	0.07474575
