0.9020751  -9.172857e-5  0.19793534216537345 0.1979203274369762
0.9625343000000001  -9.172857e-5  0.2007230067274953 0.20073661381494703
1.022985  -9.172857e-5  0.2018734412140021 0.20184940091064657
1.0827360000000001  -9.172857e-5  0.20153667955022148 0.20153443221335987
1.1432090000000001  -9.172857e-5  0.20426906715444654 0.20428031069103172
1.202952  -9.172857e-5  0.20576616383279003 0.20575210083948392
1.263542  -9.172857e-5  0.2051403192824664 0.2051243650881347
1.3232490000000001  -9.172857e-5  0.206911082031115 0.20688351037671168
1.383748  -9.172857e-5  0.2102042951163529 0.21022919683229851
1.443433  -9.172857e-5  0.21010652137923339 0.21008834679154176
1.503789  -9.172857e-5  0.209776139760237 0.20977613181769705
-0.06060252  -0.06060252  0.1512461 0.1512461
-9.172857e-5  -0.06060252  0.1565991082805434 0.15639262801937848
0.06038413  -0.06060252  0.1705980273243265 0.17057643388695073
0.1201007  -0.06060252  0.17534695161323094 0.1753436419697029
0.1805994  -0.06060252  0.177064783214598 0.17706259516898334
0.24032810000000002  -0.06060252  0.17910286605401404 0.17907702361719716
0.3008055  -0.06060252  0.18216900853018275 0.18219441281927243
0.36057089999999997  -0.06060252  0.18291968605694564 0.1829160423866202
0.4210471  -0.06060252  0.18526599498280283 0.18521073421865497
0.4808693  -0.06060252  0.18824470702263757 0.1882769381611934
0.5413045  -0.06060252  0.18898572622729515 0.18896421032506422
0.6017396  -0.06060252  0.1907957454250777 0.19077746277982696
0.661558  -0.06060252  0.19376917200968047 0.1937947261015315
0.722076  -0.06060252  0.19388480788729756 0.19384585769047682
0.7818239  -0.06060252  0.19586454764084404 0.195865711643396
0.8423139  -0.06060252  0.19848602033110116 0.19853777755207877
0.9020751  -0.06060252  0.19795770568985133 0.1979623817508079
0.9625343000000001  -0.06060252  0.20001999055602696 0.2000177740750597
1.022985  -0.06060252  0.20277221258444797 0.2027749259359858
1.0827360000000001  -0.06060252  0.20265543843238856 0.2027084366655696
1.1432090000000001  -0.06060252  0.20302166214536596 0.20300146435478034
1.202952  -0.06060252  0.20553405097001598 0.20554290228186048
1.263542  -0.06060252  0.20707376220842041 0.20711367084358023
1.3232490000000001  -0.06060252  0.20649723144549853 0.20649970379789562
1.383748  -0.06060252  0.20907345269194613 0.2091006016948032
1.443433  -0.06060252  0.21102765224253583 0.21102770436363488
1.503789  -0.06060252  0.21081215493766858 0.21082777817935966
-0.1203181  -0.1203181  0.14208379999999998 0.14208379999999998
-0.06060252  -0.1203181  0.1427844287371492 0.1430691850971013
-9.172857e-5  -0.1203181  0.14672177634256417 0.14718824382880472
0.06038413  -0.1203181  0.16542249772156836 0.1657431419737941
0.1201007  -0.1203181  0.17101314741459983 0.17112338401044014
0.1805994  -0.1203181  0.17305003029311491 0.17341133990532834
0.24032810000000002  -0.1203181  0.1768649883434275 0.1772003725549399
0.3008055  -0.1203181  0.17917870154440985 0.1791815537860455
0.36057089999999997  -0.1203181  0.18138143431334783 0.18154191779759282
0.4210471  -0.1203181  0.18470148252486376 0.18497768508552445
0.4808693  -0.1203181  0.1859946154199447 0.18600538464534294
0.5413045  -0.1203181  0.18825892030394 0.1882669452001863
0.6017396  -0.1203181  0.19168711021558657 0.19181858876027244
0.661558  -0.1203181  0.1922852568247673 0.1922327120445407
0.722076  -0.1203181  0.19388677113082678 0.19388335714805824
0.7818239  -0.1203181  0.19685854925892302 0.19688854870786032
0.8423139  -0.1203181  0.1973258590181686 0.19731282189556001
0.9020751  -0.1203181  0.1975598135865871 0.19752851033083035
0.9625343000000001  -0.1203181  0.20153934252355285 0.20154665386921708
1.022985  -0.1203181  0.20161253730851814 0.20164604050208948
1.0827360000000001  -0.1203181  0.20211960666327003 0.2021194686566778
1.1432090000000001  -0.1203181  0.20453909284679325 0.2045568611810469
1.202952  -0.1203181  0.2058452258841133 0.20588689016637904
1.263542  -0.1203181  0.2053841407406834 0.2053369604511086
1.3232490000000001  -0.1203181  0.2071586801913799 0.2071957110423961
1.383748  -0.1203181  0.21032473000449803 0.2103248044749142
1.443433  -0.1203181  0.20893834443125958 0.20895234634841714
1.503789  -0.1203181  0.21101127213398496 0.2110391464962128
-0.180808  -0.180808  0.09086648 0.09086648
-0.1203181  -0.180808  0.078432318951153 0.07851946428747453
-0.06060252  -0.180808  0.08189693146665741 0.08220288406769899
-9.172857e-5  -0.180808  0.08720988970549969 0.0872341001183354
0.06038413  -0.180808  0.1063322344185277 0.10644008393034689
0.1201007  -0.180808  0.11511973937478694 0.11538409605436059
0.1805994  -0.180808  0.12013059249187164 0.12028770287755627
0.24032810000000002  -0.180808  0.12560262938111924 0.12560090952778072
0.3008055  -0.180808  0.13577491001230735 0.13589054317873783
0.36057089999999997  -0.180808  0.14444996877974925 0.14456260201378493
0.4210471  -0.180808  0.15286234917977487 0.15283486060910867
0.4808693  -0.180808  0.16335799938547127 0.1633656782622324
0.5413045  -0.180808  0.1732817357242494 0.17334177577600848
0.6017396  -0.180808  0.18165401732571027 0.1815786041525165
0.661558  -0.180808  0.19000548819455404 0.19001301751876815
0.722076  -0.180808  0.19474139874345944 0.19479626706978556
0.7818239  -0.180808  0.19508939115729068 0.19506316181332564
0.8423139  -0.180808  0.19729711597689645 0.19731432124091794
0.9020751  -0.180808  0.19977071197249702 0.19977415909325386
0.9625343000000001  -0.180808  0.19964439914494844 0.19966898215824685
1.022985  -0.180808  0.2012935099440119 0.2012991959804235
1.0827360000000001  -0.180808  0.20350406902126647 0.20352400146469188
1.1432090000000001  -0.180808  0.20306187437652898 0.2030773417048527
1.202952  -0.180808  0.20444401915933652 0.20439666860492994
1.263542  -0.180808  0.20812893290744358 0.20820133157276285
1.3232490000000001  -0.180808  0.2074821572052168 0.20748215899793354
1.383748  -0.180808  0.20798620429224787 0.2079951467601319
1.443433  -0.180808  0.21002412797113681 0.21002594976047703
1.503789  -0.180808  0.21238851676942894 0.21238602985427196
-0.2405293  -0.2405293  -0.02087638 -0.02087638
-0.180808  -0.2405293  -0.019613410445912777 -0.02007041947174677
-0.1203181  -0.2405293  -0.015044341259901638 -0.015606587939235658
-0.06060252  -0.2405293  -0.010971839898468054 -0.011206613470632978
-9.172857e-5  -0.2405293  -0.004825317372387761 -0.0050881324676100344
0.06038413  -0.2405293  0.018696603502734072 0.018193387314612713
0.1201007  -0.2405293  0.030220457532543266 0.029719272152834094
0.1805994  -0.2405293  0.03941835993856317 0.03940773547606504
0.24032810000000002  -0.2405293  0.05591687825888554 0.05555611455219855
0.3008055  -0.2405293  0.07501194395698178 0.07458016273479699
0.36057089999999997  -0.2405293  0.09298003349100155 0.09280925180613639
0.4210471  -0.2405293  0.1132860622795441 0.11323269281453889
0.4808693  -0.2405293  0.1331501753570372 0.13291186001004107
0.5413045  -0.2405293  0.15112650013468112 0.15094882867666157
0.6017396  -0.2405293  0.17072940394896624 0.1707388406609789
0.661558  -0.2405293  0.1858185419771857 0.18578650690860724
0.722076  -0.2405293  0.19214225283279665 0.19209442891373707
0.7818239  -0.2405293  0.1948622012477698 0.19485776676262412
0.8423139  -0.2405293  0.19808629480577292 0.1980855427352462
0.9020751  -0.2405293  0.19909801398654917 0.19916143526187172
0.9625343000000001  -0.2405293  0.19906529551535324 0.19906389842209382
